Time,ID,Ax,Ay,Az,Gx,Gy,Gz,H,W
2026-05-09 15:09:01.141,1,0.86,-0.95,1.68,-127.7124,46.2234,72.2246,175,75
2026-05-09 15:09:01.141,2,1.76,-0.59,0.64,274.25660000000005,-22.4278,-70.9018,175,75
2026-05-09 15:09:01.141,4,0.6,-0.93,1.15,-281.09839999999997,106.57339999999999,-65.4066,175,75
2026-05-09 15:09:01.141,3,-3.87,1.6,2.62,-191.319,134.3666,-81.09179999999999,175,75
2026-05-09 15:09:01.141,5,0.09,-0.66,0.22,62.327600000000004,-129.90380000000002,169.1448,175,75
2026-05-09 15:09:01.153,2,1.74,-0.57,0.62,281.94660000000005,-36.397800000000004,-81.0818,175,75
2026-05-09 15:09:01.153,3,-3.78,1.61,3.04,-127.969,128.8166,-35.0018,175,75
2026-05-09 15:09:01.153,5,0.11,-0.55,0.08,74.8176,-84.4738,90.1348,175,75
2026-05-09 15:09:01.153,2,1.65,-0.61,0.65,292.6166,-52.9778,-106.5118,175,75
2026-05-09 15:09:01.164,3,-2.41,0.88,4.16,58.861,166.13660000000002,-168.5918,175,75
2026-05-09 15:09:01.164,4,0.53,-0.93,1.25,-292.8684,130.65339999999998,-92.72659999999999,175,75
2026-05-09 15:09:01.164,5,0.07,-0.44,-0.05,76.1576,-38.733799999999995,3.5848,175,75
2026-05-09 15:09:01.164,1,0.21,-0.59,0.95,-180.8824,58.7834,88.9246,175,75
2026-05-09 15:09:01.164,3,-3.17,2.63,5.35,74.90100000000001,241.7466,-60.30180000000001,175,75
2026-05-09 15:09:01.175,2,1.6,-0.68,0.72,301.39660000000003,-58.037800000000004,-138.5218,175,75
2026-05-09 15:09:01.175,4,0.58,-0.95,1.32,-294.4584,141.2634,-111.0166,175,75
2026-05-09 15:09:01.175,5,0.2,-0.3,-0.09,70.2376,6.2762,-56.0052,175,75
2026-05-09 15:09:01.175,1,0.31,-0.07,1.2,-167.4624,45.3134,75.2646,175,75
2026-05-09 15:09:01.175,3,-3.28,3.25,6.14,64.231,-1.973399999999998,134.8782,175,75
2026-05-09 15:09:01.175,2,1.58,-0.69,0.76,309.9866,-58.2278,-153.4018,175,75
2026-05-09 15:09:01.180,5,-0.06,-0.21,-0.26,50.7976,22.6362,-109.0852,175,75
2026-05-09 15:09:01.192,1,-0.09,0.35,1.08,-137.5924,32.3834,75.2046,175,75
2026-05-09 15:09:01.192,3,-1.36,0.92,4.73,111.971,-209.65339999999998,161.03820000000002,175,75
2026-05-09 15:09:01.192,2,1.54,-0.74,0.78,324.3766,-65.2978,-164.5018,175,75
2026-05-09 15:09:01.192,5,-0.05,-0.6,0.39,44.4476,28.3062,-149.2552,175,75
2026-05-09 15:09:01.192,4,0.63,-1.11,1.36,-303.1184,108.7034,-153.75660000000002,175,75
2026-05-09 15:09:01.204,1,0.15,0.29,1.08,-113.9924,45.8634,62.5846,175,75
2026-05-09 15:09:01.204,5,-0.08,0.12,-0.16,16.1776,25.7962,-178.1352,175,75
2026-05-09 15:09:01.204,3,1.95,-0.45,0.74,84.041,-224.3534,20.0582,175,75
2026-05-09 15:09:01.204,2,1.45,-0.84,0.72,337.0666,-82.3078,-162.0018,175,75
2026-05-09 15:09:01.215,1,0.08,0.33,1.07,-101.6724,37.1434,51.7346,175,75
2026-05-09 15:09:01.215,5,0.0,0.24,0.0,-9.7124,29.0662,-207.52519999999998,175,75
2026-05-09 15:09:01.215,3,-0.63,0.9,-0.53,-43.519,-172.09339999999997,213.3582,175,75
