Time,ID,Ax,Ay,Az,Gx,Gy,Gz,H,W
2026-05-09 16:16:25.566,5,-0.02,0.3,-0.13,47.6884,10.5028,178.388,175,75
2026-05-09 16:16:25.566,4,-0.33,1.08,1.33,-13.0124,57.9992,-25.302,175,75
2026-05-09 16:16:25.578,5,0.14,0.38,-0.13,53.9884,-11.6472,205.968,175,75
2026-05-09 16:16:25.578,1,-0.44,-0.75,0.02,397.63120000000004,-277.7066,-239.5744,175,75
2026-05-09 16:16:25.578,3,0.34,0.13,1.19,216.41740000000001,180.9552,63.7258,175,75
2026-05-09 16:16:25.578,4,-0.44,1.14,1.59,-10.872399999999999,70.1292,-23.412000000000003,175,75
2026-05-09 16:16:25.578,2,-0.49,0.98,0.69,-1.3192000000000004,-84.6454,-9.9296,175,75
2026-05-09 16:16:25.587,5,0.18,0.4,-0.23,51.868399999999994,-25.617199999999997,217.728,175,75
2026-05-09 16:16:25.587,3,0.46,0.26,1.42,227.6374,177.4152,80.0658,175,75
2026-05-09 16:16:25.587,4,-0.45,1.21,1.84,3.6376,50.7992,-20.732000000000003,175,75
2026-05-09 16:16:25.597,5,0.01,0.21,-0.4,58.4684,-61.9972,221.53799999999998,175,75
2026-05-09 16:16:25.612,2,-0.47,1.21,0.72,6.3008,-7.0254,4.6404,175,75
2026-05-09 16:16:25.612,1,-0.62,-1.0,0.39,282.0212,-149.29659999999998,-189.02439999999999,175,75
2026-05-09 16:16:25.612,3,0.42,0.29,1.51,202.8774,124.2452,123.0558,175,75
2026-05-09 16:16:25.612,4,-0.53,1.11,2.04,38.8876,-115.0508,-27.992,175,75
2026-05-09 16:16:25.612,2,-0.36,1.25,0.86,1.8508,33.1546,8.9104,175,75
2026-05-09 16:16:25.622,1,-4.98,0.07,-0.39,167.08120000000002,-668.6166,-215.3044,175,75
2026-05-09 16:16:25.622,3,0.55,0.13,1.56,192.6374,55.5252,130.2458,175,75
2026-05-09 16:16:25.622,4,-0.63,0.96,1.82,37.8476,-198.7708,-38.782,175,75
2026-05-09 16:16:25.622,2,-0.2,1.01,1.15,-5.0392,76.8146,7.9304,175,75
2026-05-09 16:16:25.633,1,-7.64,1.53,-3.63,87.3812,-457.0366,-3.6644000000000005,175,75
2026-05-09 16:16:25.633,5,0.02,-0.4,-0.51,92.58840000000001,-122.2772,201.268,175,75
2026-05-09 16:16:25.633,3,0.42,-0.12,1.39,165.5574,-6.184799999999999,140.1858,175,75
2026-05-09 16:16:25.633,4,-0.8,0.76,1.35,30.707599999999996,-250.0508,-45.001999999999995,175,75
2026-05-09 16:16:25.633,2,-0.07,0.6,1.44,-5.2892,56.8746,-1.6395999999999997,175,75
2026-05-09 16:16:25.633,1,-4.39,1.7,-6.89,-34.1388,-547.6466,408.8356,175,75
2026-05-09 16:16:25.646,5,0.2,-0.59,-0.57,114.1884,-136.1972,214.238,175,75
2026-05-09 16:16:25.646,2,-0.09,0.28,1.65,-3.6992000000000003,6.874599999999999,-8.3496,175,75
2026-05-09 16:16:25.646,4,-1.01,0.47,0.84,38.0276,-207.9808,-40.492,175,75
2026-05-09 16:16:25.658,5,0.64,-0.75,-0.63,143.39839999999998,-120.25720000000001,233.648,175,75
2026-05-09 16:16:25.658,1,3.13,-0.41,-3.71,-236.2188,344.1234,262.4956,175,75
2026-05-09 16:16:25.658,3,-0.31,-0.0,0.98,141.47740000000002,11.3152,125.48580000000001,175,75
2026-05-09 16:16:25.658,1,-0.74,-1.48,-0.98,-85.3588,666.6234000000001,-13.964400000000001,175,75
2026-05-09 16:16:25.669,4,-1.18,0.02,0.55,46.257600000000004,-104.7508,-26.462,175,75
2026-05-09 16:16:25.669,3,-0.21,-0.17,1.07,132.75740000000002,22.235200000000003,128.72580000000002,175,75
2026-05-09 16:16:25.669,2,-0.43,-0.28,1.88,4.0408,-80.6254,-10.6096,175,75
2026-05-09 16:16:25.669,4,-1.3,-0.43,0.54,43.6976,7.139200000000002,-9.142,175,75
2026-05-09 16:16:25.669,5,0.74,-0.68,0.05,192.05839999999998,22.0128,252.178,175,75
2026-05-09 16:16:25.684,3,-0.24,-0.41,1.1,103.84740000000001,-11.8548,108.7858,175,75
2026-05-09 16:16:25.684,5,0.99,-0.57,0.59,216.0684,155.0428,218.558,175,75
2026-05-09 16:16:25.684,4,-1.35,-0.94,0.8,32.2376,123.1192,10.118,175,75
2026-05-09 16:16:25.687,2,-0.57,-0.49,1.77,11.4808,-87.5154,-8.2896,175,75
2026-05-09 16:16:25.703,3,-0.56,-0.37,0.92,44.6474,-7.8948,63.905800000000006,175,75
2026-05-09 16:16:25.703,1,0.38,-2.28,3.15,3.9111999999999973,33.5734,5.975599999999998,175,75
2026-05-09 16:16:25.703,4,-1.11,-1.78,1.47,7.9676,150.4992,42.318000000000005,175,75
2026-05-09 16:16:25.709,5,0.32,0.33,1.55,156.5084,233.6328,-94.33200000000001,175,75
2026-05-09 16:16:25.720,1,-0.92,-0.02,0.78,-48.64880000000001,-249.10660000000001,-32.254400000000004,175,75
2026-05-09 16:16:25.720,4,-1.24,-2.06,1.72,3.5176,60.919200000000004,51.218,175,75
2026-05-09 16:16:25.730,3,-0.31,0.16,1.17,-29.0126,5.155200000000001,-5.9742,175,75
2026-05-09 16:16:25.730,1,-0.84,0.32,-0.34,-50.9088,-131.4266,-8.114400000000002,175,75
2026-05-09 16:16:25.742,3,-0.23,0.36,1.3,-68.40259999999999,-39.3548,-19.5742,175,75
2026-05-09 16:16:25.742,4,-1.68,-2.12,1.87,-14.3524,-74.2008,36.158,175,75
2026-05-09 16:16:25.753,5,-0.48,1.66,2.0,-159.6516,233.6328,-246.022,175,75
2026-05-09 16:16:25.753,2,-0.19,-0.95,1.56,-0.7691999999999997,140.8446,10.0704,175,75
2026-05-09 16:16:25.767,1,-0.93,-0.47,-0.07,22.321199999999997,104.42339999999999,0.9755999999999982,175,75
2026-05-09 16:16:25.767,5,-1.15,0.78,2.0,-240.0016,233.6328,-246.022,175,75
2026-05-09 16:16:25.767,3,-0.25,0.71,1.19,-181.8826,-116.1848,-67.55420000000001,175,75
2026-05-09 16:16:25.767,5,-2.0,-0.16,2.0,-201.73160000000001,232.02280000000002,-246.022,175,75
2026-05-09 16:16:25.767,3,-0.03,0.8,1.16,-224.6826,-154.3548,-88.77420000000001,175,75
2026-05-09 16:16:25.767,1,-0.52,-0.8,0.51,40.3112,142.1134,-16.1644,175,75
2026-05-09 16:16:25.778,4,-1.59,-1.45,1.63,-138.5524,-86.76079999999999,-73.232,175,75
2026-05-09 16:16:25.778,5,-2.0,-0.78,1.95,-110.8416,-20.9972,-246.022,175,75
2026-05-09 16:16:25.778,2,-0.41,-0.63,2.06,16.1808,74.4346,-1.7595999999999998,175,75
2026-05-09 16:16:25.778,4,-0.67,-0.86,1.66,-133.7424,-84.6308,-27.012,175,75
2026-05-09 16:16:25.778,3,0.28,0.79,1.04,-278.2826,-165.5748,-97.13419999999999,175,75
2026-05-09 16:16:25.793,2,-0.41,-0.41,1.73,-24.7992,51.0846,-16.0296,175,75
2026-05-09 16:16:25.793,4,-0.75,-0.37,1.55,-83.4324,-69.02080000000001,45.368,175,75
2026-05-09 16:16:25.793,3,0.45,0.4,0.97,-310.54260000000005,-262.70480000000003,-109.20419999999999,175,75
2026-05-09 16:16:25.793,5,-2.0,-0.12,2.0,-10.441599999999998,-266.6372,154.34799999999998,175,75
2026-05-09 16:16:25.803,3,0.3,0.03,0.75,-351.3326,-275.08480000000003,-142.55419999999998,175,75
2026-05-09 16:16:25.803,4,-0.74,-0.38,1.49,-32.2724,-29.4408,34.758,175,75
2026-05-09 16:16:25.804,5,-0.47,0.52,2.0,57.118399999999994,-266.6372,254.248,175,75
2026-05-09 16:16:25.810,3,-0.21,0.25,0.91,-352.67260000000005,-88.3148,-159.8142,175,75
2026-05-09 16:16:25.810,1,0.19,-1.0,1.51,36.5312,100.77340000000001,-34.0844,175,75
2026-05-09 16:16:25.810,2,-0.64,-0.32,1.16,-16.7492,107.1246,-13.2296,175,75
2026-05-09 16:16:25.810,3,-1.99,0.75,1.62,-282.8526,165.4652,-97.1942,175,75
2026-05-09 16:16:25.823,1,0.47,-0.83,1.75,31.2812,128.8834,-23.294400000000003,175,75
2026-05-09 16:16:25.823,2,-0.77,-0.17,1.07,-6.749199999999999,169.1946,-9.999600000000001,175,75
2026-05-09 16:16:25.823,2,-0.79,0.01,1.09,2.2808,223.4646,-3.8996000000000004,175,75
2026-05-09 16:16:25.835,3,-3.91,-0.15,8.59,451.8974,499.73519999999996,286.89579999999995,175,75
2026-05-09 16:16:25.835,5,0.41,0.7,1.83,-45.2016,-266.6372,254.248,175,75
2026-05-09 16:16:25.835,4,-0.36,0.31,1.44,4.857600000000001,145.1892,54.878,175,75
2026-05-09 16:16:25.835,1,0.47,-0.53,2.27,10.1312,145.7734,0.8555999999999973,175,75
2026-05-09 16:16:25.835,2,-0.65,0.16,1.2,10.6908,260.8446,0.37040000000000006,175,75
2026-05-09 16:16:25.835,3,-2.64,-2.65,9.47,509.1574,-417.58480000000003,-184.3242,175,75
