Time,ID,Ax,Ay,Az,Gx,Gy,Gz,H,W
2026-05-07 18:36:12.146,3,-1.49,0.44,1.58,20.775,28.8716,46.8566,175,75
2026-05-07 18:36:12.146,4,0.32,0.58,0.26,-66.1206,-73.8458,-50.261199999999995,175,75
2026-05-07 18:36:12.157,3,-1.09,0.42,1.41,21.695,-15.458400000000001,57.586600000000004,175,75
2026-05-07 18:36:12.157,4,0.36,0.57,0.2,-74.2906,-67.9358,-58.981199999999994,175,75
2026-05-07 18:36:12.157,5,1.15,-0.0,-0.1,51.5182,-69.5352,42.629599999999996,175,75
2026-05-07 18:36:12.157,3,-0.54,0.26,1.15,23.275,-67.8984,52.4666,175,75
2026-05-07 18:36:12.162,2,0.04,0.54,1.16,-44.861399999999996,-223.4784,45.739000000000004,175,75
2026-05-07 18:36:12.162,1,-0.36,-0.56,0.12,-214.7306,-42.589000000000006,78.3658,175,75
2026-05-07 18:36:12.162,4,0.26,0.53,0.11,-79.9006,-50.7358,-66.78119999999998,175,75
2026-05-07 18:36:12.180,1,-0.56,-0.53,0.22,-217.0506,12.041,102.2058,175,75
2026-05-07 18:36:12.180,5,1.39,0.09,-0.43,84.7482,42.9548,84.81960000000001,175,75
2026-05-07 18:36:12.180,4,0.1,0.51,0.04,-85.6306,6.034200000000002,-69.0412,175,75
2026-05-07 18:36:12.208,5,0.39,-0.23,-0.24,44.2682,70.4248,47.5096,175,75
2026-05-07 18:36:12.208,4,0.16,0.18,0.31,-96.5506,125.42419999999998,-74.7712,175,75
2026-05-07 18:36:12.224,5,0.38,-0.29,-0.14,21.328200000000002,52.6648,36.4896,175,75
2026-05-07 18:36:12.224,3,-1.0,-2.72,0.88,-86.725,-219.6684,181.2466,175,75
2026-05-07 18:36:12.224,3,-2.76,-2.38,0.16,8.765,61.071600000000004,167.7766,175,75
2026-05-07 18:36:12.224,4,0.21,-0.07,0.49,-94.4106,106.70420000000001,-81.1712,175,75
2026-05-07 18:36:12.235,2,0.71,0.55,0.67,-40.7214,-302.5084,57.749,175,75
2026-05-07 18:36:12.235,1,0.12,-0.6,0.35,-208.7006,-99.059,123.2458,175,75
2026-05-07 18:36:12.235,4,0.15,-0.27,0.63,-96.3006,79.08420000000001,-84.3512,175,75
2026-05-07 18:36:12.235,2,0.21,0.73,0.33,-32.9714,-187.92839999999998,48.969,175,75
2026-05-07 18:36:12.235,5,0.41,-0.32,0.07,11.1582,38.0748,-8.2804,175,75
2026-05-07 18:36:12.243,4,0.07,-0.46,0.77,-103.8006,51.5842,-88.37119999999999,175,75
2026-05-07 18:36:12.243,3,-1.78,-2.63,0.43,236.57500000000002,-40.69839999999999,-63.6334,175,75
2026-05-07 18:36:12.243,2,0.16,0.57,0.25,10.3786,-23.608400000000003,71.959,175,75
2026-05-07 18:36:12.254,5,0.4,-0.24,0.2,21.8982,48.5248,-57.620400000000004,175,75
2026-05-07 18:36:12.254,1,0.47,-0.38,1.25,-90.28059999999999,115.581,110.8058,175,75
2026-05-07 18:36:12.254,3,-0.87,-0.73,0.21,134.315,54.851600000000005,-65.6434,175,75
2026-05-07 18:36:12.254,4,0.09,-0.57,0.89,-113.9806,34.2642,-91.5412,175,75
2026-05-07 18:36:12.254,2,0.43,0.22,0.32,25.138600000000004,97.67160000000001,65.309,175,75
2026-05-07 18:36:12.265,5,0.52,-0.15,0.43,39.3782,81.1748,-119.90039999999999,175,75
2026-05-07 18:36:12.265,1,0.32,-0.15,1.63,-26.3806,88.87100000000001,98.8558,175,75
2026-05-07 18:36:12.265,4,0.12,-0.6,0.99,-122.7706,20.364200000000004,-93.74119999999999,175,75
2026-05-07 18:36:12.265,3,-0.53,0.63,0.4,127.42500000000001,89.72160000000001,25.6366,175,75
2026-05-07 18:36:12.265,2,0.34,0.07,0.3,27.7586,164.26160000000002,75.429,175,75
2026-05-07 18:36:12.265,5,0.97,-0.06,0.95,49.1282,159.3948,-177.3604,175,75
2026-05-07 18:36:12.276,1,0.25,0.05,1.57,9.8394,26.311000000000003,82.6358,175,75
2026-05-07 18:36:12.276,3,-1.01,0.51,0.94,168.88500000000002,111.3716,43.3866,175,75
2026-05-07 18:36:12.276,4,0.14,-0.56,1.07,-126.9706,10.114200000000004,-95.0212,175,75
2026-05-07 18:36:12.276,5,1.68,0.04,1.83,35.248200000000004,247.7148,-200.6304,175,75
2026-05-07 18:36:12.276,2,0.33,-0.07,0.53,25.988600000000005,165.9716,75.489,175,75
2026-05-07 18:36:12.285,1,0.19,0.15,1.23,41.2394,-11.068999999999999,66.1158,175,75
2026-05-07 18:36:12.285,3,-0.44,-0.37,1.61,134.07500000000002,73.6316,39.4766,175,75
2026-05-07 18:36:12.285,4,0.22,-0.48,1.05,-115.14059999999999,8.534200000000002,-94.28119999999998,175,75
2026-05-07 18:36:12.295,5,2.0,0.83,2.0,-35.7018,247.7148,-123.37039999999999,175,75
2026-05-07 18:36:12.295,1,0.2,0.28,0.87,100.0794,-34.729,42.6958,175,75
2026-05-07 18:36:12.295,4,0.27,-0.47,0.96,-101.36059999999999,12.494200000000003,-90.87119999999999,175,75
2026-05-07 18:36:12.295,5,1.64,-0.47,2.0,-126.74180000000001,247.7148,-5.8804,175,75
2026-05-07 18:36:12.309,1,0.27,0.34,0.64,155.1494,-28.259,15.6258,175,75
2026-05-07 18:36:12.309,3,-1.03,-0.91,1.26,45.535,-115.4584,39.1166,175,75
2026-05-07 18:36:12.309,5,0.01,-1.0,1.18,-98.49180000000001,247.7148,60.7696,175,75
2026-05-07 18:36:12.309,4,0.23,-0.52,0.82,-91.6706,27.0642,-81.0512,175,75
2026-05-07 18:36:12.309,2,1.0,-0.37,1.37,48.8586,-49.3984,3.969000000000001,175,75
2026-05-07 18:36:12.309,1,0.31,0.35,0.57,196.8494,-10.459,-8.1542,175,75
2026-05-07 18:36:12.325,3,-1.63,-0.63,0.48,36.695,-68.0184,40.206599999999995,175,75
2026-05-07 18:36:12.325,4,0.09,-0.56,0.77,-89.7206,47.31420000000001,-73.25120000000001,175,75
2026-05-07 18:36:12.325,1,0.32,0.49,0.63,249.2294,7.281,-37.4842,175,75
2026-05-07 18:36:12.325,5,-1.94,-1.2,0.13,12.2482,247.7148,38.8496,175,75
2026-05-07 18:36:12.335,2,0.9,-0.11,1.16,33.6086,-163.4784,23.419,175,75
2026-05-07 18:36:12.335,4,-0.02,-0.57,0.78,-92.1606,67.80420000000001,-65.81119999999999,175,75
2026-05-07 18:36:12.335,1,0.28,0.56,0.67,290.20939999999996,17.651,-63.4042,175,75
2026-05-07 18:36:12.335,5,-2.0,-1.07,0.44,56.9182,247.7148,-19.2404,175,75
2026-05-07 18:36:12.340,3,-1.27,-0.95,1.01,40.655,-6.8584,13.986600000000001,175,75
2026-05-07 18:36:12.340,2,0.94,-0.1,0.95,36.418600000000005,-205.67839999999998,47.629000000000005,175,75
2026-05-07 18:36:12.348,4,-0.1,-0.58,0.9,-97.4606,81.0342,-56.481199999999994,175,75
2026-05-07 18:36:12.348,5,-2.0,-1.23,1.06,110.31819999999999,247.7148,-94.2404,175,75
2026-05-07 18:36:12.348,3,-1.15,-1.12,1.28,30.775,-13.688399999999998,6.7966,175,75
